,predicted,ground_truth
4,pack-ice,pack-ice
5,pack-ice,pack-ice
6,pack-ice,pack-ice
7,pack-ice,pack-ice
0,pack-ice,pack-ice
1,pack-ice,pack-ice
2,pack-ice,pack-ice
3,pack-ice,pack-ice
4,pack-ice,pack-ice
5,pack-ice,pack-ice
6,pack-ice,pack-ice
7,pack-ice,pack-ice
0,pack-ice,pack-ice
1,pack-ice,pack-ice
2,pack-ice,pack-ice
3,pack-ice,pack-ice
4,pack-ice,pack-ice
5,pack-ice,pack-ice
6,pack-ice,pack-ice
7,pack-ice,pack-ice
0,crabeater,pack-ice
1,pack-ice,pack-ice
2,pack-ice,pack-ice
3,pack-ice,pack-ice
4,pack-ice,pack-ice
5,pack-ice,pack-ice
6,pack-ice,pack-ice
7,pack-ice,pack-ice
0,pack-ice,pack-ice
1,pack-ice,pack-ice
2,pack-ice,pack-ice
3,crabeater,pack-ice
4,pack-ice,pack-ice
5,pack-ice,pack-ice
6,pack-ice,pack-ice
7,pack-ice,pack-ice
0,pack-ice,pack-ice
1,pack-ice,pack-ice
2,pack-ice,pack-ice
3,pack-ice,pack-ice
4,pack-ice,pack-ice
5,pack-ice,pack-ice
6,pack-ice,pack-ice
7,pack-ice,pack-ice
0,pack-ice,pack-ice
1,pack-ice,pack-ice
2,pack-ice,pack-ice
3,pack-ice,pack-ice
4,pack-ice,pack-ice
5,pack-ice,pack-ice
6,pack-ice,pack-ice
7,pack-ice,pack-ice
0,pack-ice,pack-ice
1,pack-ice,pack-ice
2,pack-ice,pack-ice
3,pack-ice,pack-ice
4,pack-ice,pack-ice
5,pack-ice,pack-ice
6,pack-ice,pack-ice
7,pack-ice,pack-ice
0,pack-ice,pack-ice
1,pack-ice,pack-ice
2,pack-ice,pack-ice
3,pack-ice,pack-ice
4,pack-ice,pack-ice
5,pack-ice,pack-ice
6,pack-ice,pack-ice
7,pack-ice,pack-ice
0,pack-ice,pack-ice
1,pack-ice,pack-ice
2,pack-ice,pack-ice
3,pack-ice,pack-ice
4,pack-ice,pack-ice
5,pack-ice,pack-ice
6,pack-ice,pack-ice
7,pack-ice,pack-ice
0,pack-ice,pack-ice
1,pack-ice,pack-ice
2,pack-ice,pack-ice
3,pack-ice,pack-ice
4,pack-ice,pack-ice
5,pack-ice,pack-ice
6,pack-ice,pack-ice
7,pack-ice,pack-ice
0,pack-ice,pack-ice
1,pack-ice,pack-ice
2,pack-ice,pack-ice
3,pack-ice,pack-ice
4,pack-ice,pack-ice
5,pack-ice,pack-ice
6,pack-ice,pack-ice
7,pack-ice,pack-ice
0,pack-ice,pack-ice
1,pack-ice,pack-ice
2,pack-ice,pack-ice
3,crabeater,pack-ice
4,crabeater,pack-ice
5,crabeater,pack-ice
6,pack-ice,pack-ice
7,crabeater,pack-ice
0,pack-ice,pack-ice
1,pack-ice,pack-ice
2,crabeater,pack-ice
3,crabeater,pack-ice
4,pack-ice,pack-ice
5,crabeater,pack-ice
6,crabeater,pack-ice
7,pack-ice,pack-ice
0,crabeater,pack-ice
1,pack-ice,pack-ice
2,crabeater,pack-ice
3,crabeater,pack-ice
4,crabeater,pack-ice
5,crabeater,pack-ice
6,pack-ice,pack-ice
7,pack-ice,pack-ice
0,crabeater,pack-ice
1,pack-ice,pack-ice
2,crabeater,pack-ice
3,crabeater,pack-ice
4,crabeater,pack-ice
5,crabeater,pack-ice
6,crabeater,pack-ice
7,crabeater,pack-ice
0,crabeater,pack-ice
1,pack-ice,pack-ice
2,pack-ice,pack-ice
3,glacier,pack-ice
4,crabeater,pack-ice
5,crabeater,pack-ice
6,pack-ice,pack-ice
7,pack-ice,pack-ice
0,crabeater,pack-ice
1,pack-ice,pack-ice
2,crabeater,pack-ice
3,crabeater,pack-ice
4,crabeater,pack-ice
5,crabeater,pack-ice
6,pack-ice,pack-ice
7,crabeater,pack-ice
0,pack-ice,pack-ice
1,pack-ice,pack-ice
2,pack-ice,pack-ice
3,pack-ice,pack-ice
4,pack-ice,pack-ice
5,pack-ice,pack-ice
6,pack-ice,pack-ice
7,pack-ice,pack-ice
0,pack-ice,pack-ice
1,pack-ice,pack-ice
2,pack-ice,pack-ice
3,pack-ice,pack-ice
4,pack-ice,pack-ice
5,pack-ice,pack-ice
6,pack-ice,pack-ice
7,pack-ice,pack-ice
0,pack-ice,pack-ice
1,pack-ice,pack-ice
2,pack-ice,pack-ice
3,pack-ice,pack-ice
4,pack-ice,pack-ice
5,pack-ice,pack-ice
6,pack-ice,pack-ice
7,pack-ice,pack-ice
0,pack-ice,pack-ice
1,pack-ice,pack-ice
2,pack-ice,pack-ice
3,pack-ice,pack-ice
4,pack-ice,pack-ice
5,pack-ice,pack-ice
6,pack-ice,pack-ice
7,pack-ice,pack-ice
0,pack-ice,pack-ice
1,pack-ice,pack-ice
2,pack-ice,pack-ice
3,pack-ice,pack-ice
4,pack-ice,pack-ice
5,pack-ice,pack-ice
6,pack-ice,pack-ice
7,pack-ice,pack-ice
0,pack-ice,pack-ice
1,pack-ice,pack-ice
2,pack-ice,pack-ice
3,pack-ice,pack-ice
4,pack-ice,pack-ice
5,pack-ice,pack-ice
6,pack-ice,pack-ice
7,pack-ice,pack-ice
0,pack-ice,pack-ice
1,pack-ice,pack-ice
2,pack-ice,pack-ice
3,pack-ice,pack-ice
4,pack-ice,pack-ice
5,pack-ice,pack-ice
6,pack-ice,pack-ice
7,pack-ice,pack-ice
0,pack-ice,pack-ice
1,pack-ice,pack-ice
2,pack-ice,pack-ice
3,pack-ice,pack-ice
4,pack-ice,pack-ice
5,pack-ice,pack-ice
6,pack-ice,pack-ice
7,pack-ice,pack-ice
0,pack-ice,pack-ice
1,pack-ice,pack-ice
2,pack-ice,pack-ice
3,pack-ice,pack-ice
4,pack-ice,pack-ice
5,pack-ice,pack-ice
6,pack-ice,pack-ice
7,pack-ice,pack-ice
0,pack-ice,pack-ice
1,pack-ice,pack-ice
2,pack-ice,pack-ice
3,pack-ice,pack-ice
4,pack-ice,pack-ice
5,pack-ice,pack-ice
6,pack-ice,pack-ice
7,pack-ice,pack-ice
0,pack-ice,pack-ice
1,pack-ice,pack-ice
2,pack-ice,pack-ice
3,pack-ice,pack-ice
4,pack-ice,pack-ice
5,pack-ice,pack-ice
6,pack-ice,pack-ice
7,pack-ice,pack-ice
0,pack-ice,pack-ice
1,pack-ice,pack-ice
2,pack-ice,pack-ice
3,pack-ice,pack-ice
4,pack-ice,pack-ice
5,pack-ice,pack-ice
6,pack-ice,pack-ice
7,pack-ice,pack-ice
0,pack-ice,pack-ice
1,pack-ice,pack-ice
2,pack-ice,pack-ice
3,pack-ice,pack-ice
4,pack-ice,pack-ice
5,pack-ice,pack-ice
6,pack-ice,pack-ice
7,pack-ice,pack-ice
0,pack-ice,pack-ice
1,pack-ice,pack-ice
2,pack-ice,pack-ice
3,pack-ice,pack-ice
4,pack-ice,pack-ice
5,pack-ice,pack-ice
6,pack-ice,pack-ice
7,pack-ice,pack-ice
0,pack-ice,pack-ice
1,pack-ice,pack-ice
2,pack-ice,pack-ice
3,pack-ice,pack-ice
4,pack-ice,pack-ice
5,pack-ice,pack-ice
6,pack-ice,pack-ice
7,pack-ice,pack-ice
0,pack-ice,pack-ice
1,pack-ice,pack-ice
2,pack-ice,pack-ice
3,pack-ice,pack-ice
4,pack-ice,pack-ice
5,pack-ice,pack-ice
6,pack-ice,pack-ice
7,pack-ice,pack-ice
0,pack-ice,pack-ice
1,pack-ice,pack-ice
2,pack-ice,pack-ice
3,pack-ice,pack-ice
4,pack-ice,pack-ice
5,pack-ice,pack-ice
6,pack-ice,pack-ice
7,pack-ice,pack-ice
0,pack-ice,pack-ice
1,pack-ice,pack-ice
2,pack-ice,pack-ice
3,pack-ice,pack-ice
4,pack-ice,pack-ice
5,pack-ice,pack-ice
6,pack-ice,pack-ice
7,pack-ice,pack-ice
0,pack-ice,pack-ice
1,pack-ice,pack-ice
2,pack-ice,pack-ice
3,pack-ice,pack-ice
4,pack-ice,pack-ice
5,pack-ice,pack-ice
6,pack-ice,pack-ice
7,pack-ice,pack-ice
0,pack-ice,pack-ice
1,pack-ice,pack-ice
2,pack-ice,pack-ice
3,pack-ice,pack-ice
4,pack-ice,pack-ice
5,pack-ice,pack-ice
6,pack-ice,pack-ice
7,pack-ice,pack-ice
0,pack-ice,pack-ice
1,pack-ice,pack-ice
2,pack-ice,pack-ice
3,pack-ice,pack-ice
4,pack-ice,pack-ice
5,pack-ice,pack-ice
6,pack-ice,pack-ice
7,pack-ice,pack-ice
0,pack-ice,pack-ice
1,pack-ice,pack-ice
2,pack-ice,pack-ice
3,pack-ice,pack-ice
4,pack-ice,pack-ice
5,pack-ice,pack-ice
6,pack-ice,pack-ice
7,pack-ice,pack-ice
0,pack-ice,pack-ice
1,pack-ice,pack-ice
2,pack-ice,pack-ice
3,pack-ice,pack-ice
4,pack-ice,pack-ice
5,pack-ice,pack-ice
6,pack-ice,pack-ice
7,pack-ice,pack-ice
0,pack-ice,pack-ice
1,pack-ice,pack-ice
2,pack-ice,pack-ice
3,pack-ice,pack-ice
4,pack-ice,pack-ice
5,weddell,pack-ice
6,pack-ice,pack-ice
7,pack-ice,pack-ice
0,pack-ice,pack-ice
1,pack-ice,pack-ice
2,pack-ice,pack-ice
3,pack-ice,pack-ice
4,pack-ice,pack-ice
5,pack-ice,pack-ice
6,pack-ice,pack-ice
7,pack-ice,pack-ice
0,pack-ice,pack-ice
1,pack-ice,pack-ice
2,pack-ice,pack-ice
3,pack-ice,pack-ice
4,pack-ice,pack-ice
5,pack-ice,pack-ice
6,pack-ice,pack-ice
7,pack-ice,pack-ice
0,pack-ice,pack-ice
1,pack-ice,pack-ice
2,pack-ice,pack-ice
3,pack-ice,pack-ice
4,pack-ice,pack-ice
5,pack-ice,pack-ice
6,weddell,pack-ice
7,pack-ice,pack-ice
0,pack-ice,pack-ice
1,pack-ice,pack-ice
2,pack-ice,pack-ice
3,pack-ice,pack-ice
4,pack-ice,pack-ice
5,pack-ice,pack-ice
6,pack-ice,pack-ice
7,pack-ice,pack-ice
0,pack-ice,pack-ice
1,pack-ice,pack-ice
2,pack-ice,pack-ice
3,pack-ice,pack-ice
4,pack-ice,pack-ice
5,pack-ice,pack-ice
6,pack-ice,pack-ice
7,pack-ice,pack-ice
0,pack-ice,pack-ice
1,pack-ice,pack-ice
2,pack-ice,pack-ice
3,pack-ice,pack-ice
4,pack-ice,pack-ice
5,pack-ice,pack-ice
6,pack-ice,pack-ice
7,pack-ice,pack-ice
0,pack-ice,pack-ice
1,pack-ice,pack-ice
2,pack-ice,pack-ice
3,pack-ice,pack-ice
4,pack-ice,pack-ice
5,glacier,pack-ice
6,pack-ice,pack-ice
7,pack-ice,pack-ice
0,pack-ice,pack-ice
1,pack-ice,pack-ice
2,pack-ice,pack-ice
3,pack-ice,pack-ice
4,pack-ice,pack-ice
5,pack-ice,pack-ice
6,pack-ice,pack-ice
7,pack-ice,pack-ice
0,pack-ice,pack-ice
1,pack-ice,pack-ice
2,pack-ice,pack-ice
3,pack-ice,pack-ice
4,pack-ice,pack-ice
5,pack-ice,pack-ice
6,pack-ice,pack-ice
7,pack-ice,pack-ice
0,pack-ice,pack-ice
1,pack-ice,pack-ice
2,pack-ice,pack-ice
3,pack-ice,pack-ice
4,pack-ice,pack-ice
5,pack-ice,pack-ice
6,pack-ice,pack-ice
7,pack-ice,pack-ice
0,pack-ice,pack-ice
1,pack-ice,pack-ice
2,pack-ice,pack-ice
3,pack-ice,pack-ice
4,pack-ice,pack-ice
5,pack-ice,pack-ice
6,pack-ice,pack-ice
7,pack-ice,pack-ice
0,pack-ice,pack-ice
1,pack-ice,pack-ice
2,pack-ice,pack-ice
3,pack-ice,pack-ice
4,pack-ice,pack-ice
5,pack-ice,pack-ice
6,pack-ice,pack-ice
7,pack-ice,pack-ice
0,pack-ice,pack-ice
1,pack-ice,pack-ice
2,pack-ice,pack-ice
3,pack-ice,pack-ice
4,pack-ice,pack-ice
5,pack-ice,pack-ice
6,pack-ice,pack-ice
7,pack-ice,pack-ice
0,pack-ice,pack-ice
1,pack-ice,pack-ice
2,pack-ice,pack-ice
3,pack-ice,pack-ice
4,pack-ice,pack-ice
5,pack-ice,pack-ice
6,pack-ice,pack-ice
7,pack-ice,pack-ice
0,pack-ice,pack-ice
1,pack-ice,pack-ice
2,pack-ice,pack-ice
3,pack-ice,pack-ice
4,pack-ice,pack-ice
5,pack-ice,pack-ice
6,pack-ice,pack-ice
7,pack-ice,pack-ice
0,pack-ice,pack-ice
1,pack-ice,pack-ice
2,pack-ice,pack-ice
3,crabeater,pack-ice
4,pack-ice,pack-ice
5,pack-ice,pack-ice
6,pack-ice,pack-ice
7,pack-ice,pack-ice
0,pack-ice,pack-ice
1,pack-ice,pack-ice
2,pack-ice,pack-ice
3,pack-ice,pack-ice
4,pack-ice,pack-ice
5,pack-ice,pack-ice
6,pack-ice,pack-ice
7,pack-ice,pack-ice
0,pack-ice,pack-ice
1,pack-ice,pack-ice
2,pack-ice,pack-ice
3,pack-ice,pack-ice
4,pack-ice,pack-ice
5,pack-ice,pack-ice
6,pack-ice,pack-ice
7,pack-ice,pack-ice
0,pack-ice,pack-ice
1,pack-ice,pack-ice
2,pack-ice,pack-ice
3,pack-ice,pack-ice
4,pack-ice,pack-ice
5,pack-ice,pack-ice
6,pack-ice,pack-ice
7,pack-ice,pack-ice
0,pack-ice,pack-ice
1,pack-ice,pack-ice
2,pack-ice,pack-ice
3,pack-ice,pack-ice
4,pack-ice,pack-ice
5,pack-ice,pack-ice
6,pack-ice,pack-ice
7,pack-ice,pack-ice
0,pack-ice,pack-ice
1,pack-ice,pack-ice
2,open-water,pack-ice
3,pack-ice,pack-ice
4,pack-ice,pack-ice
5,pack-ice,pack-ice
6,pack-ice,pack-ice
7,pack-ice,pack-ice
0,pack-ice,pack-ice
1,pack-ice,pack-ice
2,pack-ice,pack-ice
3,pack-ice,pack-ice
4,pack-ice,pack-ice
5,pack-ice,pack-ice
6,pack-ice,pack-ice
7,pack-ice,pack-ice
0,pack-ice,pack-ice
1,pack-ice,pack-ice
2,pack-ice,pack-ice
3,pack-ice,pack-ice
4,pack-ice,pack-ice
5,pack-ice,pack-ice
6,pack-ice,pack-ice
7,pack-ice,pack-ice
0,pack-ice,pack-ice
1,pack-ice,pack-ice
2,pack-ice,pack-ice
3,pack-ice,pack-ice
4,pack-ice,pack-ice
5,pack-ice,pack-ice
6,pack-ice,pack-ice
7,pack-ice,pack-ice
0,pack-ice,pack-ice
1,pack-ice,pack-ice
2,pack-ice,pack-ice
3,rock,pack-ice
4,pack-ice,pack-ice
5,pack-ice,pack-ice
6,pack-ice,pack-ice
7,pack-ice,pack-ice
0,pack-ice,pack-ice
1,pack-ice,pack-ice
2,pack-ice,pack-ice
3,pack-ice,pack-ice
4,pack-ice,pack-ice
5,pack-ice,pack-ice
6,pack-ice,pack-ice
7,pack-ice,pack-ice
0,pack-ice,pack-ice
1,pack-ice,pack-ice
2,pack-ice,pack-ice
3,pack-ice,pack-ice
4,pack-ice,pack-ice
5,pack-ice,pack-ice
6,pack-ice,pack-ice
7,pack-ice,pack-ice
0,pack-ice,pack-ice
1,pack-ice,pack-ice
2,pack-ice,pack-ice
3,pack-ice,pack-ice
4,pack-ice,pack-ice
5,pack-ice,pack-ice
6,pack-ice,pack-ice
7,pack-ice,pack-ice
0,pack-ice,pack-ice
1,pack-ice,pack-ice
2,pack-ice,pack-ice
3,pack-ice,pack-ice
4,rock,pack-ice
5,pack-ice,pack-ice
6,rock,pack-ice
7,pack-ice,pack-ice
0,pack-ice,pack-ice
1,pack-ice,pack-ice
2,pack-ice,pack-ice
3,pack-ice,pack-ice
4,pack-ice,pack-ice
5,pack-ice,pack-ice
6,pack-ice,pack-ice
7,pack-ice,pack-ice
0,pack-ice,pack-ice
1,rock,rock
2,rock,rock
3,rock,rock
4,rock,rock
5,rock,rock
6,rock,rock
7,pack-ice,rock
0,rock,rock
1,rock,rock
2,rock,rock
3,rock,rock
4,rock,rock
5,rock,rock
6,rock,rock
7,rock,rock
0,pack-ice,rock
1,rock,rock
2,rock,rock
3,rock,rock
4,rock,rock
5,rock,rock
6,rock,rock
7,rock,rock
0,rock,rock
1,rock,rock
2,rock,rock
3,rock,rock
4,rock,rock
5,rock,rock
6,rock,rock
7,rock,rock
0,rock,rock
1,rock,rock
2,rock,rock
3,rock,rock
4,rock,rock
5,rock,rock
6,rock,rock
7,rock,rock
0,rock,rock
1,rock,rock
2,rock,rock
3,rock,rock
4,rock,rock
5,rock,rock
6,rock,rock
7,rock,rock
0,open-water,rock
1,rock,rock
2,rock,rock
3,rock,rock
4,rock,rock
5,rock,rock
6,rock,rock
7,rock,rock
0,rock,rock
1,rock,rock
2,open-water,rock
3,rock,rock
4,rock,rock
5,rock,rock
6,rock,rock
7,rock,rock
0,rock,rock
1,open-water,rock
2,rock,rock
3,crack,rock
4,open-water,rock
5,rock,rock
6,rock,rock
7,weddell,rock
0,rock,rock
1,rock,rock
2,rock,rock
3,rock,rock
4,rock,rock
5,rock,rock
6,rock,rock
7,rock,rock
0,rock,rock
1,rock,rock
2,rock,rock
3,rock,rock
4,rock,rock
5,ice-sheet,rock
6,rock,rock
7,rock,rock
0,rock,rock
1,rock,rock
2,weddell,rock
3,rock,rock
4,rock,rock
5,rock,rock
6,glacier,rock
7,rock,rock
0,rock,rock
1,ice-sheet,rock
2,rock,rock
3,ice-sheet,rock
4,rock,rock
5,rock,rock
6,rock,rock
7,rock,rock
0,ice-sheet,rock
1,rock,rock
2,rock,rock
3,rock,rock
4,rock,rock
5,rock,rock
6,rock,rock
7,rock,rock
0,rock,rock
1,rock,rock
2,rock,rock
3,rock,rock
4,rock,rock
5,rock,rock
6,rock,rock
7,rock,rock
0,rock,rock
1,ice-sheet,rock
2,rock,rock
3,rock,rock
4,rock,rock
5,rock,rock
6,rock,rock
7,rock,rock
0,ice-sheet,rock
1,ice-sheet,rock
2,rock,rock
3,rock,rock
4,rock,rock
5,rock,rock
6,ice-sheet,rock
7,rock,rock
0,rock,rock
1,rock,rock
2,rock,rock
3,rock,rock
4,rock,rock
5,rock,rock
6,rock,rock
7,rock,rock
0,rock,rock
1,ice-sheet,rock
2,ice-sheet,rock
3,rock,rock
4,rock,rock
5,ice-sheet,rock
6,rock,rock
7,rock,rock
0,rock,rock
1,rock,rock
2,rock,rock
3,rock,rock
4,rock,rock
5,ice-sheet,rock
6,rock,rock
7,ice-sheet,rock
0,rock,rock
1,rock,rock
2,rock,rock
3,rock,rock
4,ice-sheet,rock
5,rock,rock
6,rock,rock
7,rock,rock
0,rock,rock
1,rock,rock
2,rock,rock
3,crack,rock
4,rock,rock
5,rock,rock
6,rock,rock
7,rock,rock
0,rock,rock
1,rock,rock
2,rock,rock
3,rock,rock
4,rock,rock
5,rock,rock
6,rock,rock
7,rock,rock
0,rock,rock
1,rock,rock
2,rock,rock
3,rock,rock
4,rock,rock
5,rock,rock
6,rock,rock
7,rock,rock
0,rock,rock
1,rock,rock
2,rock,rock
3,rock,rock
4,rock,rock
5,rock,rock
6,rock,rock
7,rock,rock
0,rock,rock
1,rock,rock
2,rock,rock
3,rock,rock
4,rock,rock
5,rock,rock
6,rock,rock
7,rock,rock
0,rock,rock
1,rock,rock
2,rock,rock
3,rock,rock
4,rock,rock
5,rock,rock
6,rock,rock
7,rock,rock
0,rock,rock
1,rock,rock
2,rock,rock
3,rock,rock
4,rock,rock
5,rock,rock
6,rock,rock
7,rock,rock
0,rock,rock
1,rock,rock
2,rock,rock
3,rock,rock
4,rock,rock
5,rock,rock
6,rock,rock
7,rock,rock
0,rock,rock
1,rock,rock
2,rock,rock
3,rock,rock
4,rock,rock
5,rock,rock
6,rock,rock
7,rock,rock
0,rock,rock
1,rock,rock
2,rock,rock
3,rock,rock
4,rock,rock
5,rock,rock
6,rock,rock
7,rock,rock
0,rock,rock
1,rock,rock
2,rock,rock
3,rock,rock
4,rock,rock
5,rock,rock
6,rock,rock
7,rock,rock
0,rock,rock
1,rock,rock
2,ice-sheet,rock
3,ice-sheet,rock
4,ice-sheet,rock
5,rock,rock
6,rock,rock
7,rock,rock
0,rock,rock
1,rock,rock
2,rock,rock
3,rock,rock
4,rock,rock
5,rock,rock
6,rock,rock
7,rock,rock
0,rock,rock
1,rock,rock
2,rock,rock
3,rock,rock
4,rock,rock
5,rock,rock
6,rock,rock
7,rock,rock
0,rock,rock
1,rock,rock
2,rock,rock
3,rock,rock
4,rock,rock
5,rock,rock
6,rock,rock
7,rock,rock
0,rock,rock
1,rock,rock
2,rock,rock
3,rock,rock
4,rock,rock
5,rock,rock
6,rock,rock
7,rock,rock
0,rock,rock
1,rock,rock
2,rock,rock
3,rock,rock
4,rock,rock
5,rock,rock
6,rock,rock
7,rock,rock
0,rock,rock
1,rock,rock
2,rock,rock
3,rock,rock
4,rock,rock
5,rock,rock
6,rock,rock
7,rock,rock
0,rock,rock
1,rock,rock
2,rock,rock
3,rock,rock
4,rock,rock
5,rock,rock
6,rock,rock
7,rock,rock
0,rock,rock
1,rock,rock
2,rock,rock
3,rock,rock
4,rock,rock
5,rock,rock
6,rock,rock
7,rock,rock
0,rock,rock
1,rock,rock
2,rock,rock
3,rock,rock
4,rock,rock
5,rock,rock
6,rock,rock
7,pack-ice,rock
0,rock,rock
1,rock,rock
2,rock,rock
3,rock,rock
4,rock,rock
5,rock,rock
6,rock,rock
7,rock,rock
0,rock,rock
1,rock,rock
2,rock,rock
3,rock,rock
4,rock,rock
5,rock,rock
6,rock,rock
7,rock,rock
0,rock,rock
1,rock,rock
2,rock,rock
3,rock,rock
4,rock,rock
5,rock,rock
6,rock,rock
7,pack-ice,rock
0,rock,rock
1,rock,rock
2,rock,rock
3,rock,rock
4,rock,rock
5,rock,rock
6,rock,rock
7,rock,rock
0,rock,rock
1,rock,rock
2,rock,rock
3,rock,rock
4,rock,rock
5,rock,rock
6,rock,rock
7,rock,rock
0,rock,rock
1,rock,rock
2,rock,rock
3,rock,rock
4,rock,rock
5,rock,rock
6,rock,rock
7,rock,rock
0,rock,rock
1,rock,rock
2,rock,rock
3,rock,rock
4,rock,rock
5,rock,rock
6,rock,rock
7,rock,rock
0,rock,rock
1,rock,rock
2,rock,rock
3,rock,rock
4,rock,rock
5,rock,rock
6,rock,rock
7,rock,rock
0,rock,rock
1,rock,rock
2,rock,rock
3,rock,rock
4,rock,rock
5,rock,rock
6,rock,rock
7,rock,rock
0,rock,rock
1,rock,rock
2,rock,rock
3,rock,rock
4,rock,rock
5,rock,rock
6,rock,rock
7,rock,rock
0,rock,rock
1,rock,rock
2,rock,rock
3,rock,rock
4,rock,rock
5,rock,rock
6,rock,rock
7,rock,rock
0,rock,rock
1,rock,rock
2,rock,rock
3,rock,rock
4,rock,rock
5,rock,rock
6,rock,rock
7,rock,rock
0,rock,rock
1,rock,rock
2,rock,rock
3,rock,rock
4,rock,rock
5,rock,rock
6,rock,rock
7,rock,rock
0,rock,rock
1,rock,rock
2,rock,rock
3,rock,rock
4,rock,rock
5,rock,rock
6,rock,rock
7,rock,rock
0,rock,rock
1,rock,rock
2,rock,rock
3,rock,rock
4,rock,rock
5,rock,rock
6,rock,rock
7,rock,rock
0,rock,rock
1,rock,rock
2,rock,rock
3,rock,rock
4,rock,rock
5,rock,rock
6,rock,rock
7,rock,rock
0,rock,rock
1,rock,rock
2,rock,rock
3,rock,rock
4,rock,rock
5,weddell,weddell
6,weddell,weddell
7,weddell,weddell
0,weddell,weddell
1,weddell,weddell
2,weddell,weddell
3,weddell,weddell
4,weddell,weddell
5,weddell,weddell
6,weddell,weddell
7,crack,weddell
0,weddell,weddell
1,weddell,weddell
2,weddell,weddell
3,weddell,weddell
4,weddell,weddell
5,weddell,weddell
6,weddell,weddell
7,weddell,weddell
0,weddell,weddell
1,weddell,weddell
2,weddell,weddell
3,weddell,weddell
4,weddell,weddell
5,weddell,weddell
6,weddell,weddell
7,weddell,weddell
0,weddell,weddell
1,weddell,weddell
2,weddell,weddell
3,weddell,weddell
4,weddell,weddell
5,weddell,weddell
6,weddell,weddell
7,weddell,weddell
0,weddell,weddell
1,weddell,weddell
2,weddell,weddell
3,weddell,weddell
4,weddell,weddell
5,weddell,weddell
6,weddell,weddell
7,weddell,weddell
0,weddell,weddell
1,weddell,weddell
2,weddell,weddell
3,weddell,weddell
4,weddell,weddell
5,weddell,weddell
6,weddell,weddell
7,weddell,weddell
0,weddell,weddell
1,weddell,weddell
2,weddell,weddell
3,crack,weddell
4,weddell,weddell
5,weddell,weddell
6,weddell,weddell
7,weddell,weddell
0,weddell,weddell
1,weddell,weddell
2,weddell,weddell
3,weddell,weddell
4,weddell,weddell
5,weddell,weddell
6,weddell,weddell
7,weddell,weddell
0,weddell,weddell
1,weddell,weddell
2,weddell,weddell
3,weddell,weddell
4,weddell,weddell
5,weddell,weddell
6,weddell,weddell
7,weddell,weddell
0,weddell,weddell
1,weddell,weddell
2,weddell,weddell
3,weddell,weddell
4,weddell,weddell
5,weddell,weddell
6,weddell,weddell
7,weddell,weddell
0,weddell,weddell
1,weddell,weddell
2,weddell,weddell
3,emperor,weddell
4,weddell,weddell
5,weddell,weddell
6,weddell,weddell
7,weddell,weddell
0,weddell,weddell
1,weddell,weddell
2,weddell,weddell
3,weddell,weddell
4,weddell,weddell
5,weddell,weddell
6,weddell,weddell
7,weddell,weddell
0,weddell,weddell
1,weddell,weddell
2,weddell,weddell
